id,title,property_type,price_eur,city,neighborhood,lat,lon,size_sqm,rooms,year_built,floor,max_floor,parking,heating,dist_to_metro_min,dist_to_park_min,description,source_url,price_per_sqm,age,is_new_build,distance_score,text_for_embedding
1426,Apartment 4 camere Berceni,apartment,94250,Bucuresti,Berceni,44.42558095596476,26.11858770065756,58,4.0,2017.0,1.0,10.0,no,gaz,8,4,"Proprietate in zona Berceni, suprafata 58 mp, pret 94250 EUR.",https://example.com/listing/1426,1625.0,8.0,1,11.6,"apartment in Berceni, Bucuresti, 58 mp, 4.0 camere, construit in 2017.0. Detalii: Proprietate in zona Berceni, suprafata 58 mp, pret 94250 EUR."
1427,House 1 camere Drumul Taberei,house,175770,Bucuresti,Drumul Taberei,44.439461669779305,26.132897260653053,105,1.0,2008.0,,,yes,electrica,15,7,"Proprietate in zona Drumul Taberei, suprafata 105 mp, pret 175770 EUR.",https://example.com/listing/1427,1674.0,17.0,0,6.2,"house in Drumul Taberei, Bucuresti, 105 mp, 1.0 camere, construit in 2008.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 105 mp, pret 175770 EUR."
1428,Land  camere Drumul Taberei,land,775715,Bucuresti,Drumul Taberei,44.4071654173086,26.065184169172884,835,,,,,no,,20,8,"Proprietate in zona Drumul Taberei, suprafata 835 mp, pret 775715 EUR.",https://example.com/listing/1428,929.0,,0,2.8000000000000003,"land in Drumul Taberei, Bucuresti, 835 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 835 mp, pret 775715 EUR."
1429,Land  camere Titan,land,1280076,Bucuresti,Titan,44.43242100385611,26.09953507319935,933,,,,,no,,20,4,"Proprietate in zona Titan, suprafata 933 mp, pret 1280076 EUR.",https://example.com/listing/1429,1372.0,,0,4.4,"land in Titan, Bucuresti, 933 mp, nan camere, construit in nan. Detalii: Proprietate in zona Titan, suprafata 933 mp, pret 1280076 EUR."
1430,Apartment 2 camere Drumul Taberei,apartment,155040,Bucuresti,Drumul Taberei,44.4387657950145,26.1583750688881,80,2.0,2019.0,5.0,10.0,yes,central,19,8,"Proprietate in zona Drumul Taberei, suprafata 80 mp, pret 155040 EUR.",https://example.com/listing/1430,1938.0,6.0,1,3.4000000000000004,"apartment in Drumul Taberei, Bucuresti, 80 mp, 2.0 camere, construit in 2019.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 80 mp, pret 155040 EUR."
1431,Apartment 2 camere Dorobanti,apartment,139777,Bucuresti,Dorobanti,44.40687998883852,26.111345858829903,97,2.0,1967.0,3.0,10.0,no,termoficare,18,14,"Proprietate in zona Dorobanti, suprafata 97 mp, pret 139777 EUR.",https://example.com/listing/1431,1441.0,58.0,0,1.6,"apartment in Dorobanti, Bucuresti, 97 mp, 2.0 camere, construit in 1967.0. Detalii: Proprietate in zona Dorobanti, suprafata 97 mp, pret 139777 EUR."
1432,Apartment 2 camere Titan,apartment,225606,Bucuresti,Titan,44.44955175576135,26.060861137376573,114,2.0,1987.0,9.0,10.0,yes,electrica,6,13,"Proprietate in zona Titan, suprafata 114 mp, pret 225606 EUR.",https://example.com/listing/1432,1979.0,38.0,0,9.200000000000001,"apartment in Titan, Bucuresti, 114 mp, 2.0 camere, construit in 1987.0. Detalii: Proprietate in zona Titan, suprafata 114 mp, pret 225606 EUR."
1433,Land  camere Dristor,land,423936,Bucuresti,Dristor,44.41951903284314,26.062371091674976,384,,,,,no,,10,13,"Proprietate in zona Dristor, suprafata 384 mp, pret 423936 EUR.",https://example.com/listing/1433,1104.0,,0,6.8,"land in Dristor, Bucuresti, 384 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 384 mp, pret 423936 EUR."
1434,Land  camere Drumul Taberei,land,1246329,Bucuresti,Drumul Taberei,44.408229620938464,26.095797791084355,657,,,,,no,,19,8,"Proprietate in zona Drumul Taberei, suprafata 657 mp, pret 1246329 EUR.",https://example.com/listing/1434,1897.0,,0,3.4000000000000004,"land in Drumul Taberei, Bucuresti, 657 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 657 mp, pret 1246329 EUR."
1435,Land  camere Drumul Taberei,land,958284,Bucuresti,Drumul Taberei,44.40698981662516,26.153583953544917,934,,,,,no,,3,7,"Proprietate in zona Drumul Taberei, suprafata 934 mp, pret 958284 EUR.",https://example.com/listing/1435,1026.0,,0,13.399999999999999,"land in Drumul Taberei, Bucuresti, 934 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 934 mp, pret 958284 EUR."
1436,Apartment 3 camere Drumul Taberei,apartment,67800,Bucuresti,Drumul Taberei,44.43421565351609,26.16455711995422,50,3.0,2007.0,8.0,10.0,no,central,11,14,"Proprietate in zona Drumul Taberei, suprafata 50 mp, pret 67800 EUR.",https://example.com/listing/1436,1356.0,18.0,0,5.8,"apartment in Drumul Taberei, Bucuresti, 50 mp, 3.0 camere, construit in 2007.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 50 mp, pret 67800 EUR."
1437,Land  camere Berceni,land,549544,Bucuresti,Berceni,44.43174353969786,26.149634491491085,584,,,,,yes,,8,4,"Proprietate in zona Berceni, suprafata 584 mp, pret 549544 EUR.",https://example.com/listing/1437,941.0,,0,11.6,"land in Berceni, Bucuresti, 584 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 584 mp, pret 549544 EUR."
1438,House 3 camere Colentina,house,54438,Bucuresti,Colentina,44.40328186939076,26.099390038382307,43,3.0,1983.0,,,yes,gaz,15,15,"Proprietate in zona Colentina, suprafata 43 mp, pret 54438 EUR.",https://example.com/listing/1438,1266.0,42.0,0,3.0,"house in Colentina, Bucuresti, 43 mp, 3.0 camere, construit in 1983.0. Detalii: Proprietate in zona Colentina, suprafata 43 mp, pret 54438 EUR."
1439,House 1 camere Colentina,house,133665,Bucuresti,Colentina,44.41974423472718,26.115863993749556,67,1.0,1966.0,,,yes,electrica,16,8,"Proprietate in zona Colentina, suprafata 67 mp, pret 133665 EUR.",https://example.com/listing/1439,1995.0,59.0,0,5.2,"house in Colentina, Bucuresti, 67 mp, 1.0 camere, construit in 1966.0. Detalii: Proprietate in zona Colentina, suprafata 67 mp, pret 133665 EUR."
1440,Apartment 4 camere Titan,apartment,145938,Bucuresti,Titan,44.41939909835545,26.08274945513004,78,4.0,2015.0,10.0,10.0,no,electrica,9,3,"Proprietate in zona Titan, suprafata 78 mp, pret 145938 EUR.",https://example.com/listing/1440,1871.0,10.0,1,11.4,"apartment in Titan, Bucuresti, 78 mp, 4.0 camere, construit in 2015.0. Detalii: Proprietate in zona Titan, suprafata 78 mp, pret 145938 EUR."
1441,Land  camere Pipera,land,1133076,Bucuresti,Pipera,44.41186267263008,26.05909956717933,861,,,,,no,,15,7,"Proprietate in zona Pipera, suprafata 861 mp, pret 1133076 EUR.",https://example.com/listing/1441,1316.0,,0,6.2,"land in Pipera, Bucuresti, 861 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 861 mp, pret 1133076 EUR."
1442,Apartment 3 camere Dristor,apartment,154737,Bucuresti,Dristor,44.439913122858464,26.194998114342965,99,3.0,1991.0,2.0,10.0,yes,electrica,7,14,"Proprietate in zona Dristor, suprafata 99 mp, pret 154737 EUR.",https://example.com/listing/1442,1563.0,34.0,0,8.2,"apartment in Dristor, Bucuresti, 99 mp, 3.0 camere, construit in 1991.0. Detalii: Proprietate in zona Dristor, suprafata 99 mp, pret 154737 EUR."
1443,Land  camere Colentina,land,953132,Bucuresti,Colentina,44.40786320879549,26.09664345894229,478,,,,,yes,,20,13,"Proprietate in zona Colentina, suprafata 478 mp, pret 953132 EUR.",https://example.com/listing/1443,1994.0,,0,0.8,"land in Colentina, Bucuresti, 478 mp, nan camere, construit in nan. Detalii: Proprietate in zona Colentina, suprafata 478 mp, pret 953132 EUR."
1444,Apartment 3 camere Dorobanti,apartment,88543,Bucuresti,Dorobanti,44.41016643967019,26.0625643992703,49,3.0,1961.0,5.0,10.0,no,termoficare,5,13,"Proprietate in zona Dorobanti, suprafata 49 mp, pret 88543 EUR.",https://example.com/listing/1444,1807.0,64.0,0,9.8,"apartment in Dorobanti, Bucuresti, 49 mp, 3.0 camere, construit in 1961.0. Detalii: Proprietate in zona Dorobanti, suprafata 49 mp, pret 88543 EUR."
1445,Land  camere Militari,land,456648,Bucuresti,Militari,44.44018851985283,26.18538275696693,424,,,,,no,,16,10,"Proprietate in zona Militari, suprafata 424 mp, pret 456648 EUR.",https://example.com/listing/1445,1077.0,,0,4.4,"land in Militari, Bucuresti, 424 mp, nan camere, construit in nan. Detalii: Proprietate in zona Militari, suprafata 424 mp, pret 456648 EUR."
1446,House 4 camere Pipera,house,105468,Bucuresti,Pipera,44.41748615467237,26.123541227007053,68,4.0,1981.0,,,yes,gaz,13,5,"Proprietate in zona Pipera, suprafata 68 mp, pret 105468 EUR.",https://example.com/listing/1446,1551.0,44.0,0,8.2,"house in Pipera, Bucuresti, 68 mp, 4.0 camere, construit in 1981.0. Detalii: Proprietate in zona Pipera, suprafata 68 mp, pret 105468 EUR."
1447,Apartment 2 camere Berceni,apartment,139874,Bucuresti,Berceni,44.436173756124624,26.18883471153324,103,2.0,2023.0,9.0,10.0,no,central,14,11,"Proprietate in zona Berceni, suprafata 103 mp, pret 139874 EUR.",https://example.com/listing/1447,1358.0,2.0,1,5.199999999999999,"apartment in Berceni, Bucuresti, 103 mp, 2.0 camere, construit in 2023.0. Detalii: Proprietate in zona Berceni, suprafata 103 mp, pret 139874 EUR."
1448,Land  camere Dristor,land,1237964,Bucuresti,Dristor,44.41949302795581,26.17342849513624,988,,,,,no,,12,8,"Proprietate in zona Dristor, suprafata 988 mp, pret 1237964 EUR.",https://example.com/listing/1448,1253.0,,0,7.6,"land in Dristor, Bucuresti, 988 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 988 mp, pret 1237964 EUR."
1449,Apartment 1 camere Dorobanti,apartment,60850,Bucuresti,Dorobanti,44.42063232619305,26.06321729842861,50,1.0,2017.0,0.0,10.0,no,electrica,6,5,"Proprietate in zona Dorobanti, suprafata 50 mp, pret 60850 EUR.",https://example.com/listing/1449,1217.0,8.0,1,12.4,"apartment in Dorobanti, Bucuresti, 50 mp, 1.0 camere, construit in 2017.0. Detalii: Proprietate in zona Dorobanti, suprafata 50 mp, pret 60850 EUR."
1450,Apartment 2 camere Drumul Taberei,apartment,75044,Bucuresti,Drumul Taberei,44.41968201939949,26.07773053567079,73,2.0,2020.0,2.0,10.0,yes,termoficare,8,15,"Proprietate in zona Drumul Taberei, suprafata 73 mp, pret 75044 EUR.",https://example.com/listing/1450,1028.0,5.0,1,7.199999999999999,"apartment in Drumul Taberei, Bucuresti, 73 mp, 2.0 camere, construit in 2020.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 73 mp, pret 75044 EUR."
1451,House 3 camere Militari,house,165750,Bucuresti,Militari,44.42402946904603,26.111134469742456,102,3.0,1969.0,,,yes,electrica,8,12,"Proprietate in zona Militari, suprafata 102 mp, pret 165750 EUR.",https://example.com/listing/1451,1625.0,56.0,0,8.399999999999999,"house in Militari, Bucuresti, 102 mp, 3.0 camere, construit in 1969.0. Detalii: Proprietate in zona Militari, suprafata 102 mp, pret 165750 EUR."
1452,Apartment 2 camere Berceni,apartment,84561,Bucuresti,Berceni,44.42725517698739,26.054964371356714,71,2.0,1961.0,8.0,10.0,no,electrica,19,2,"Proprietate in zona Berceni, suprafata 71 mp, pret 84561 EUR.",https://example.com/listing/1452,1191.0,64.0,0,5.8,"apartment in Berceni, Bucuresti, 71 mp, 2.0 camere, construit in 1961.0. Detalii: Proprietate in zona Berceni, suprafata 71 mp, pret 84561 EUR."
1453,Land  camere Dristor,land,355365,Bucuresti,Dristor,44.42431646588206,26.061245465067408,265,,,,,yes,,3,15,"Proprietate in zona Dristor, suprafata 265 mp, pret 355365 EUR.",https://example.com/listing/1453,1341.0,,0,10.2,"land in Dristor, Bucuresti, 265 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 265 mp, pret 355365 EUR."
1454,House 3 camere Titan,house,127328,Bucuresti,Titan,44.42959997744035,26.05698239025319,92,3.0,1996.0,,,yes,termoficare,5,12,"Proprietate in zona Titan, suprafata 92 mp, pret 127328 EUR.",https://example.com/listing/1454,1384.0,29.0,0,10.2,"house in Titan, Bucuresti, 92 mp, 3.0 camere, construit in 1996.0. Detalii: Proprietate in zona Titan, suprafata 92 mp, pret 127328 EUR."
1455,Land  camere Dorobanti,land,580797,Bucuresti,Dorobanti,44.43000043067484,26.17210821403057,441,,,,,yes,,4,11,"Proprietate in zona Dorobanti, suprafata 441 mp, pret 580797 EUR.",https://example.com/listing/1455,1317.0,,0,11.2,"land in Dorobanti, Bucuresti, 441 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dorobanti, suprafata 441 mp, pret 580797 EUR."
1456,Apartment 1 camere Dorobanti,apartment,115390,Bucuresti,Dorobanti,44.41220626644892,26.09863259463769,110,1.0,1989.0,10.0,10.0,yes,electrica,15,6,"Proprietate in zona Dorobanti, suprafata 110 mp, pret 115390 EUR.",https://example.com/listing/1456,1049.0,36.0,0,6.6,"apartment in Dorobanti, Bucuresti, 110 mp, 1.0 camere, construit in 1989.0. Detalii: Proprietate in zona Dorobanti, suprafata 110 mp, pret 115390 EUR."
1457,Apartment 3 camere Berceni,apartment,99386,Bucuresti,Berceni,44.40784881490136,26.13528828135339,62,3.0,1984.0,1.0,10.0,no,gaz,16,10,"Proprietate in zona Berceni, suprafata 62 mp, pret 99386 EUR.",https://example.com/listing/1457,1603.0,41.0,0,4.4,"apartment in Berceni, Bucuresti, 62 mp, 3.0 camere, construit in 1984.0. Detalii: Proprietate in zona Berceni, suprafata 62 mp, pret 99386 EUR."
1458,House 1 camere Pipera,house,81338,Bucuresti,Pipera,44.4241598116524,26.099159579193643,67,1.0,2007.0,,,yes,termoficare,7,12,"Proprietate in zona Pipera, suprafata 67 mp, pret 81338 EUR.",https://example.com/listing/1458,1214.0,18.0,0,9.0,"house in Pipera, Bucuresti, 67 mp, 1.0 camere, construit in 2007.0. Detalii: Proprietate in zona Pipera, suprafata 67 mp, pret 81338 EUR."
1459,Land  camere Titan,land,1146645,Bucuresti,Titan,44.43159026143307,26.17222598648116,921,,,,,yes,,14,4,"Proprietate in zona Titan, suprafata 921 mp, pret 1146645 EUR.",https://example.com/listing/1459,1245.0,,0,8.0,"land in Titan, Bucuresti, 921 mp, nan camere, construit in nan. Detalii: Proprietate in zona Titan, suprafata 921 mp, pret 1146645 EUR."
1460,Apartment 4 camere Dristor,apartment,114452,Bucuresti,Dristor,44.43192761309835,26.06429411715229,71,4.0,1963.0,4.0,10.0,yes,termoficare,4,4,"Proprietate in zona Dristor, suprafata 71 mp, pret 114452 EUR.",https://example.com/listing/1460,1612.0,62.0,0,14.0,"apartment in Dristor, Bucuresti, 71 mp, 4.0 camere, construit in 1963.0. Detalii: Proprietate in zona Dristor, suprafata 71 mp, pret 114452 EUR."
1461,Apartment 3 camere Dristor,apartment,143010,Bucuresti,Dristor,44.44687817712446,26.14143279330266,90,3.0,2008.0,10.0,10.0,yes,termoficare,9,10,"Proprietate in zona Dristor, suprafata 90 mp, pret 143010 EUR.",https://example.com/listing/1461,1589.0,17.0,0,8.6,"apartment in Dristor, Bucuresti, 90 mp, 3.0 camere, construit in 2008.0. Detalii: Proprietate in zona Dristor, suprafata 90 mp, pret 143010 EUR."
1462,Apartment 1 camere Dristor,apartment,95116,Bucuresti,Dristor,44.430459608995264,26.08466666420021,86,1.0,2013.0,2.0,10.0,no,termoficare,18,15,"Proprietate in zona Dristor, suprafata 86 mp, pret 95116 EUR.",https://example.com/listing/1462,1106.0,12.0,0,1.2,"apartment in Dristor, Bucuresti, 86 mp, 1.0 camere, construit in 2013.0. Detalii: Proprietate in zona Dristor, suprafata 86 mp, pret 95116 EUR."
1463,Land  camere Titan,land,1025625,Bucuresti,Titan,44.40197059112823,26.08083106210166,547,,,,,yes,,14,7,"Proprietate in zona Titan, suprafata 547 mp, pret 1025625 EUR.",https://example.com/listing/1463,1875.0,,0,6.8,"land in Titan, Bucuresti, 547 mp, nan camere, construit in nan. Detalii: Proprietate in zona Titan, suprafata 547 mp, pret 1025625 EUR."
1464,House 1 camere Dristor,house,126985,Bucuresti,Dristor,44.41942418664151,26.190887192335108,109,1.0,1987.0,,,yes,central,20,7,"Proprietate in zona Dristor, suprafata 109 mp, pret 126985 EUR.",https://example.com/listing/1464,1165.0,38.0,0,3.2,"house in Dristor, Bucuresti, 109 mp, 1.0 camere, construit in 1987.0. Detalii: Proprietate in zona Dristor, suprafata 109 mp, pret 126985 EUR."
1465,Land  camere Pipera,land,243288,Bucuresti,Pipera,44.434958286054695,26.146205724576244,248,,,,,yes,,18,9,"Proprietate in zona Pipera, suprafata 248 mp, pret 243288 EUR.",https://example.com/listing/1465,981.0,,0,3.6000000000000005,"land in Pipera, Bucuresti, 248 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 248 mp, pret 243288 EUR."
1466,Land  camere Berceni,land,478270,Bucuresti,Berceni,44.4303839828492,26.11689222970678,283,,,,,no,,17,10,"Proprietate in zona Berceni, suprafata 283 mp, pret 478270 EUR.",https://example.com/listing/1466,1690.0,,0,3.8,"land in Berceni, Bucuresti, 283 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 283 mp, pret 478270 EUR."
1467,Apartment 1 camere Titan,apartment,167160,Bucuresti,Titan,44.420892358296825,26.15146390129518,84,1.0,1963.0,4.0,10.0,yes,termoficare,15,7,"Proprietate in zona Titan, suprafata 84 mp, pret 167160 EUR.",https://example.com/listing/1467,1990.0,62.0,0,6.2,"apartment in Titan, Bucuresti, 84 mp, 1.0 camere, construit in 1963.0. Detalii: Proprietate in zona Titan, suprafata 84 mp, pret 167160 EUR."
1468,House 3 camere Pipera,house,128372,Bucuresti,Pipera,44.40456685206762,26.14302638437773,67,3.0,2019.0,,,no,electrica,4,10,"Proprietate in zona Pipera, suprafata 67 mp, pret 128372 EUR.",https://example.com/listing/1468,1916.0,6.0,1,11.6,"house in Pipera, Bucuresti, 67 mp, 3.0 camere, construit in 2019.0. Detalii: Proprietate in zona Pipera, suprafata 67 mp, pret 128372 EUR."
1469,Land  camere Berceni,land,625518,Bucuresti,Berceni,44.40701245215924,26.13459159755516,531,,,,,no,,10,12,"Proprietate in zona Berceni, suprafata 531 mp, pret 625518 EUR.",https://example.com/listing/1469,1178.0,,0,7.2,"land in Berceni, Bucuresti, 531 mp, nan camere, construit in nan. Detalii: Proprietate in zona Berceni, suprafata 531 mp, pret 625518 EUR."
1470,Apartment 3 camere Titan,apartment,155296,Bucuresti,Titan,44.41714501160615,26.19707090552633,92,3.0,2013.0,4.0,10.0,yes,termoficare,9,3,"Proprietate in zona Titan, suprafata 92 mp, pret 155296 EUR.",https://example.com/listing/1470,1688.0,12.0,0,11.4,"apartment in Titan, Bucuresti, 92 mp, 3.0 camere, construit in 2013.0. Detalii: Proprietate in zona Titan, suprafata 92 mp, pret 155296 EUR."
1471,House 1 camere Colentina,house,81830,Bucuresti,Colentina,44.431078895303926,26.165079521888003,70,1.0,2019.0,,,yes,electrica,12,9,"Proprietate in zona Colentina, suprafata 70 mp, pret 81830 EUR.",https://example.com/listing/1471,1169.0,6.0,1,7.2,"house in Colentina, Bucuresti, 70 mp, 1.0 camere, construit in 2019.0. Detalii: Proprietate in zona Colentina, suprafata 70 mp, pret 81830 EUR."
1472,Land  camere Pipera,land,498256,Bucuresti,Pipera,44.40699802966335,26.158217038406647,418,,,,,no,,19,4,"Proprietate in zona Pipera, suprafata 418 mp, pret 498256 EUR.",https://example.com/listing/1472,1192.0,,0,5.0,"land in Pipera, Bucuresti, 418 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 418 mp, pret 498256 EUR."
1473,Land  camere Dristor,land,1200944,Bucuresti,Dristor,44.419767709726464,26.190237084842217,752,,,,,no,,6,2,"Proprietate in zona Dristor, suprafata 752 mp, pret 1200944 EUR.",https://example.com/listing/1473,1597.0,,0,13.600000000000001,"land in Dristor, Bucuresti, 752 mp, nan camere, construit in nan. Detalii: Proprietate in zona Dristor, suprafata 752 mp, pret 1200944 EUR."
1474,Land  camere Drumul Taberei,land,1573832,Bucuresti,Drumul Taberei,44.44098794302372,26.10469717254685,962,,,,,yes,,7,12,"Proprietate in zona Drumul Taberei, suprafata 962 mp, pret 1573832 EUR.",https://example.com/listing/1474,1636.0,,0,9.0,"land in Drumul Taberei, Bucuresti, 962 mp, nan camere, construit in nan. Detalii: Proprietate in zona Drumul Taberei, suprafata 962 mp, pret 1573832 EUR."
1475,House 4 camere Titan,house,170430,Bucuresti,Titan,44.401581685097256,26.077682240024856,115,4.0,1971.0,,,no,electrica,13,9,"Proprietate in zona Titan, suprafata 115 mp, pret 170430 EUR.",https://example.com/listing/1475,1482.0,54.0,0,6.6000000000000005,"house in Titan, Bucuresti, 115 mp, 4.0 camere, construit in 1971.0. Detalii: Proprietate in zona Titan, suprafata 115 mp, pret 170430 EUR."
1476,Apartment 4 camere Colentina,apartment,130384,Bucuresti,Colentina,44.407161266159726,26.08703095196262,116,4.0,2003.0,0.0,10.0,no,gaz,19,9,"Proprietate in zona Colentina, suprafata 116 mp, pret 130384 EUR.",https://example.com/listing/1476,1124.0,22.0,0,3.0000000000000004,"apartment in Colentina, Bucuresti, 116 mp, 4.0 camere, construit in 2003.0. Detalii: Proprietate in zona Colentina, suprafata 116 mp, pret 130384 EUR."
1477,Land  camere Pipera,land,780858,Bucuresti,Pipera,44.44856388605243,26.09530136211339,611,,,,,yes,,13,2,"Proprietate in zona Pipera, suprafata 611 mp, pret 780858 EUR.",https://example.com/listing/1477,1278.0,,0,9.4,"land in Pipera, Bucuresti, 611 mp, nan camere, construit in nan. Detalii: Proprietate in zona Pipera, suprafata 611 mp, pret 780858 EUR."
1478,House 4 camere Pipera,house,118524,Bucuresti,Pipera,44.41200326501516,26.125215407082,102,4.0,1974.0,,,no,gaz,15,7,"Proprietate in zona Pipera, suprafata 102 mp, pret 118524 EUR.",https://example.com/listing/1478,1162.0,51.0,0,6.2,"house in Pipera, Bucuresti, 102 mp, 4.0 camere, construit in 1974.0. Detalii: Proprietate in zona Pipera, suprafata 102 mp, pret 118524 EUR."
1479,Apartment 1 camere Militari,apartment,214390,Bucuresti,Militari,44.4375569785677,26.12348306915703,110,1.0,2005.0,3.0,10.0,yes,gaz,10,14,"Proprietate in zona Militari, suprafata 110 mp, pret 214390 EUR.",https://example.com/listing/1479,1949.0,20.0,0,6.4,"apartment in Militari, Bucuresti, 110 mp, 1.0 camere, construit in 2005.0. Detalii: Proprietate in zona Militari, suprafata 110 mp, pret 214390 EUR."
1480,House 3 camere Dorobanti,house,127803,Bucuresti,Dorobanti,44.413908296611375,26.1417871288652,113,3.0,1981.0,,,yes,gaz,8,13,"Proprietate in zona Dorobanti, suprafata 113 mp, pret 127803 EUR.",https://example.com/listing/1480,1131.0,44.0,0,7.999999999999999,"house in Dorobanti, Bucuresti, 113 mp, 3.0 camere, construit in 1981.0. Detalii: Proprietate in zona Dorobanti, suprafata 113 mp, pret 127803 EUR."
1481,House 2 camere Dristor,house,194628,Bucuresti,Dristor,44.42758042465888,26.189307456784668,98,2.0,1971.0,,,no,termoficare,6,9,"Proprietate in zona Dristor, suprafata 98 mp, pret 194628 EUR.",https://example.com/listing/1481,1986.0,54.0,0,10.8,"house in Dristor, Bucuresti, 98 mp, 2.0 camere, construit in 1971.0. Detalii: Proprietate in zona Dristor, suprafata 98 mp, pret 194628 EUR."
1482,House 1 camere Militari,house,140964,Bucuresti,Militari,44.40097222856559,26.080556912007825,102,1.0,1992.0,,,no,gaz,16,6,"Proprietate in zona Militari, suprafata 102 mp, pret 140964 EUR.",https://example.com/listing/1482,1382.0,33.0,0,6.0,"house in Militari, Bucuresti, 102 mp, 1.0 camere, construit in 1992.0. Detalii: Proprietate in zona Militari, suprafata 102 mp, pret 140964 EUR."
1483,Land  camere Colentina,land,1236378,Bucuresti,Colentina,44.42437507571757,26.154876446876024,786,,,,,no,,5,3,"Proprietate in zona Colentina, suprafata 786 mp, pret 1236378 EUR.",https://example.com/listing/1483,1573.0,,0,13.8,"land in Colentina, Bucuresti, 786 mp, nan camere, construit in nan. Detalii: Proprietate in zona Colentina, suprafata 786 mp, pret 1236378 EUR."
1484,House 4 camere Colentina,house,106338,Bucuresti,Colentina,44.42576687962569,26.131682162828604,74,4.0,1983.0,,,no,termoficare,19,7,"Proprietate in zona Colentina, suprafata 74 mp, pret 106338 EUR.",https://example.com/listing/1484,1437.0,42.0,0,3.8000000000000003,"house in Colentina, Bucuresti, 74 mp, 4.0 camere, construit in 1983.0. Detalii: Proprietate in zona Colentina, suprafata 74 mp, pret 106338 EUR."
1485,Apartment 2 camere Pipera,apartment,204480,Bucuresti,Pipera,44.430775876793525,26.198949743892737,120,2.0,1977.0,3.0,10.0,no,termoficare,4,9,"Proprietate in zona Pipera, suprafata 120 mp, pret 204480 EUR.",https://example.com/listing/1485,1704.0,48.0,0,12.0,"apartment in Pipera, Bucuresti, 120 mp, 2.0 camere, construit in 1977.0. Detalii: Proprietate in zona Pipera, suprafata 120 mp, pret 204480 EUR."
1486,Apartment 2 camere Pipera,apartment,93916,Bucuresti,Pipera,44.41514081249151,26.081245629609235,53,2.0,1989.0,9.0,10.0,no,termoficare,14,11,"Proprietate in zona Pipera, suprafata 53 mp, pret 93916 EUR.",https://example.com/listing/1486,1772.0,36.0,0,5.199999999999999,"apartment in Pipera, Bucuresti, 53 mp, 2.0 camere, construit in 1989.0. Detalii: Proprietate in zona Pipera, suprafata 53 mp, pret 93916 EUR."
1487,Land  camere Titan,land,383172,Bucuresti,Titan,44.4028392318798,26.160883231624965,222,,,,,yes,,15,6,"Proprietate in zona Titan, suprafata 222 mp, pret 383172 EUR.",https://example.com/listing/1487,1726.0,,0,6.6,"land in Titan, Bucuresti, 222 mp, nan camere, construit in nan. Detalii: Proprietate in zona Titan, suprafata 222 mp, pret 383172 EUR."
1488,House 3 camere Pipera,house,163184,Bucuresti,Pipera,44.41904651889441,26.14926237041282,112,3.0,1972.0,,,no,termoficare,4,2,"Proprietate in zona Pipera, suprafata 112 mp, pret 163184 EUR.",https://example.com/listing/1488,1457.0,53.0,0,14.8,"house in Pipera, Bucuresti, 112 mp, 3.0 camere, construit in 1972.0. Detalii: Proprietate in zona Pipera, suprafata 112 mp, pret 163184 EUR."
1489,House 4 camere Militari,house,148672,Bucuresti,Militari,44.41553033272756,26.12051947468471,92,4.0,1991.0,,,no,electrica,8,15,"Proprietate in zona Militari, suprafata 92 mp, pret 148672 EUR.",https://example.com/listing/1489,1616.0,34.0,0,7.199999999999999,"house in Militari, Bucuresti, 92 mp, 4.0 camere, construit in 1991.0. Detalii: Proprietate in zona Militari, suprafata 92 mp, pret 148672 EUR."
1490,Apartment 1 camere Drumul Taberei,apartment,129444,Bucuresti,Drumul Taberei,44.42626669804491,26.187186639740947,69,1.0,1963.0,3.0,10.0,yes,termoficare,8,5,"Proprietate in zona Drumul Taberei, suprafata 69 mp, pret 129444 EUR.",https://example.com/listing/1490,1876.0,62.0,0,11.2,"apartment in Drumul Taberei, Bucuresti, 69 mp, 1.0 camere, construit in 1963.0. Detalii: Proprietate in zona Drumul Taberei, suprafata 69 mp, pret 129444 EUR."
